020118051	Ulil Hidayah	2019-06-11 17:11:32	1	1
020118051	Ulil Hidayah	2019-06-12 08:04:30	1	0
020118051	Ulil Hidayah	2019-06-12 17:16:47	1	1
020118051	Ulil Hidayah	2019-06-13 08:00:49	1	0
020118051	Ulil Hidayah	2019-06-13 17:22:04	1	1
020118051	Ulil Hidayah	2019-06-14 08:00:47	1	0
020118051	Ulil Hidayah	2019-06-14 17:12:37	1	1
020317001	Fikri Juliyana Utama	2019-06-10 07:19:34	1	0
020317001	Fikri Juliyana Utama	2019-06-10 17:06:16	1	1
020317001	Fikri Juliyana Utama	2019-06-12 07:53:04	1	0
020317001	Fikri Juliyana Utama	2019-06-12 17:07:15	1	1
020317001	Fikri Juliyana Utama	2019-06-13 07:27:29	1	0
020317001	Fikri Juliyana Utama	2019-06-13 17:05:33	1	1
020317001	Fikri Juliyana Utama	2019-06-14 07:55:10	1	0
020317001	Fikri Juliyana Utama	2019-06-14 17:14:18	1	1
020317001	Fikri Juliyana Utama	2019-06-17 07:48:59	1	0
020317001	Fikri Juliyana Utama	2019-06-17 17:07:10	1	0
020317001	Fikri Juliyana Utama	2019-06-18 07:47:29	1	0
020317001	Fikri Juliyana Utama	2019-06-18 17:16:24	1	1
020317001	Fikri Juliyana Utama	2019-06-19 07:41:18	1	0
020317001	Fikri Juliyana Utama	2019-06-19 17:02:21	1	1
020317001	Fikri Juliyana Utama	2019-06-20 07:50:19	1	0
020317001	Fikri Juliyana Utama	2019-06-20 17:09:48	1	1
020317001	Fikri Juliyana Utama	2019-06-21 07:49:56	1	0
020317001	Fikri Juliyana Utama	2019-06-21 17:11:20	1	1
020317001	Fikri Juliyana Utama	2019-06-24 07:54:44	1	0
020317001	Fikri Juliyana Utama	2019-06-24 17:04:55	1	1
020317001	Fikri Juliyana Utama	2019-06-25 07:55:07	1	0
020317001	Fikri Juliyana Utama	2019-06-25 17:06:45	1	1
020317001	Fikri Juliyana Utama	2019-06-26 07:35:12	1	0
020317001	Fikri Juliyana Utama	2019-06-26 17:07:29	1	1
020317001	Fikri Juliyana Utama	2019-06-27 07:49:35	1	0
020317001	Fikri Juliyana Utama	2019-06-27 17:02:55	1	1
020317001	Fikri Juliyana Utama	2019-06-28 07:47:46	1	0
020317001	Fikri Juliyana Utama	2019-06-28 17:14:36	1	1
020317004	Dicky Nofal Sidik	2019-06-26 17:11:17	1	0
020218055	Cucu Yuni Yulianti	2019-06-10 07:58:41	1	0
020218055	Cucu Yuni Yulianti	2019-06-10 17:11:50	1	1
020218055	Cucu Yuni Yulianti	2019-06-11 08:04:34	1	0
020218055	Cucu Yuni Yulianti	2019-06-11 17:14:03	1	1
020218055	Cucu Yuni Yulianti	2019-06-12 08:04:33	1	0
020218055	Cucu Yuni Yulianti	2019-06-12 17:16:55	1	1
020218055	Cucu Yuni Yulianti	2019-06-13 08:00:53	1	0
020218055	Cucu Yuni Yulianti	2019-06-13 17:22:20	1	1
020218055	Cucu Yuni Yulianti	2019-06-14 08:00:26	1	0
020218055	Cucu Yuni Yulianti	2019-06-14 17:10:46	1	1
020218055	Cucu Yuni Yulianti	2019-06-17 07:57:15	1	0
020218055	Cucu Yuni Yulianti	2019-06-17 17:19:24	1	1
020218055	Cucu Yuni Yulianti	2019-06-18 08:02:21	1	0
020218055	Cucu Yuni Yulianti	2019-06-18 17:20:38	1	1
020218055	Cucu Yuni Yulianti	2019-06-18 17:31:36	1	1
020218055	Cucu Yuni Yulianti	2019-06-19 08:02:15	1	0
020218055	Cucu Yuni Yulianti	2019-06-19 17:12:37	1	1
020218055	Cucu Yuni Yulianti	2019-06-20 08:03:15	1	0
020218055	Cucu Yuni Yulianti	2019-06-20 17:33:39	1	1
020218055	Cucu Yuni Yulianti	2019-06-21 08:09:20	1	0
020218055	Cucu Yuni Yulianti	2019-06-21 18:48:19	1	1
020218055	Cucu Yuni Yulianti	2019-06-24 08:07:26	1	0
020218055	Cucu Yuni Yulianti	2019-06-24 17:16:45	1	1
020218055	Cucu Yuni Yulianti	2019-06-25 07:43:40	1	0
020218055	Cucu Yuni Yulianti	2019-06-25 18:08:52	1	1
020218055	Cucu Yuni Yulianti	2019-06-26 08:02:27	1	0
020218055	Cucu Yuni Yulianti	2019-06-26 18:04:06	1	1
020218055	Cucu Yuni Yulianti	2019-06-27 08:07:29	1	0
020218055	Cucu Yuni Yulianti	2019-06-27 17:41:07	1	1
020218055	Cucu Yuni Yulianti	2019-06-28 08:05:00	1	0
020218055	Cucu Yuni Yulianti	2019-06-28 17:17:27	1	1
020118049	Nurjanah	2019-06-17 07:57:17	1	0
020118049	Nurjanah	2019-06-17 17:16:11	1	1
020118049	Nurjanah	2019-06-18 07:59:13	1	0
020118049	Nurjanah	2019-06-18 17:20:30	1	0
020118049	Nurjanah	2019-06-24 17:16:53	1	1
020118049	Nurjanah	2019-06-25 17:14:09	1	1
020118049	Nurjanah	2019-06-28 17:14:11	1	1
020118050	Sri Sugiartini	2019-06-10 17:11:53	1	1
020118050	Sri Sugiartini	2019-06-11 08:04:38	1	0
020118050	Sri Sugiartini	2019-06-11 17:12:13	1	1
020118050	Sri Sugiartini	2019-06-12 08:01:18	1	0
020118050	Sri Sugiartini	2019-06-12 17:16:59	1	1
020118050	Sri Sugiartini	2019-06-13 08:03:39	1	0
020118050	Sri Sugiartini	2019-06-13 17:22:08	1	1
020118050	Sri Sugiartini	2019-06-14 08:00:44	1	0
020118050	Sri Sugiartini	2019-06-14 17:12:24	1	0
020118050	Sri Sugiartini	2019-06-14 17:12:32	1	1
020118050	Sri Sugiartini	2019-06-17 08:01:28	1	0
020118050	Sri Sugiartini	2019-06-18 07:57:56	1	0
020118050	Sri Sugiartini	2019-06-18 17:31:30	1	0
020118050	Sri Sugiartini	2019-06-19 08:10:48	1	0
020118050	Sri Sugiartini	2019-06-19 17:12:41	1	1
020118050	Sri Sugiartini	2019-06-20 08:00:04	1	0
020118050	Sri Sugiartini	2019-06-21 07:45:36	1	0
020118050	Sri Sugiartini	2019-06-21 18:48:23	1	1
020118050	Sri Sugiartini	2019-06-24 07:55:56	1	0
020118050	Sri Sugiartini	2019-06-24 17:16:48	1	1
020118050	Sri Sugiartini	2019-06-25 08:00:03	1	0
020118050	Sri Sugiartini	2019-06-25 17:14:06	1	1
020118050	Sri Sugiartini	2019-06-26 08:06:27	1	0
020118050	Sri Sugiartini	2019-06-26 17:12:42	1	1
020118050	Sri Sugiartini	2019-06-27 08:00:19	1	0
020118050	Sri Sugiartini	2019-06-27 17:41:10	1	1
020118050	Sri Sugiartini	2019-06-28 07:50:05	1	0
020118050	Sri Sugiartini	2019-06-28 17:17:32	1	1
020118052	Yunita Niken Safitri	2019-06-28 08:05:02	1	0
020118052	Yunita Niken Safitri	2019-06-28 17:14:06	1	1
020417005	Gilang Firmansyah	2019-06-10 09:38:23	1	0
020417005	Gilang Firmansyah	2019-06-10 17:02:37	1	1
020417005	Gilang Firmansyah	2019-06-11 07:48:37	1	0
020417005	Gilang Firmansyah	2019-06-11 17:05:08	1	1
020417005	Gilang Firmansyah	2019-06-12 07:52:01	1	0
020417005	Gilang Firmansyah	2019-06-12 17:05:36	1	1
020417005	Gilang Firmansyah	2019-06-13 07:49:46	1	0
020417005	Gilang Firmansyah	2019-06-13 17:05:06	1	1
020417005	Gilang Firmansyah	2019-06-14 08:04:09	1	0
020417005	Gilang Firmansyah	2019-06-14 17:04:58	1	1
020417005	Gilang Firmansyah	2019-06-17 07:44:37	1	0
020417005	Gilang Firmansyah	2019-06-17 17:06:47	1	1
020417005	Gilang Firmansyah	2019-06-18 07:47:37	1	0
020417005	Gilang Firmansyah	2019-06-18 17:05:51	1	1
020417005	Gilang Firmansyah	2019-06-19 07:46:07	1	0
020417005	Gilang Firmansyah	2019-06-19 17:03:25	1	1
020417005	Gilang Firmansyah	2019-06-20 07:43:29	1	0
020417005	Gilang Firmansyah	2019-06-20 17:08:02	1	1
020417005	Gilang Firmansyah	2019-06-21 07:50:17	1	0
020417005	Gilang Firmansyah	2019-06-21 17:08:14	1	1
020417005	Gilang Firmansyah	2019-06-24 07:58:18	1	0
020417005	Gilang Firmansyah	2019-06-24 17:07:16	1	1
020417005	Gilang Firmansyah	2019-06-25 07:54:03	1	0
020417005	Gilang Firmansyah	2019-06-25 17:03:24	1	1
020417005	Gilang Firmansyah	2019-06-26 07:45:32	1	0
020417005	Gilang Firmansyah	2019-06-26 17:03:30	1	1
020417005	Gilang Firmansyah	2019-06-27 07:56:17	1	0
020417005	Gilang Firmansyah	2019-06-27 17:00:31	1	1
020417005	Gilang Firmansyah	2019-06-28 07:46:02	1	0
020417005	Gilang Firmansyah	2019-06-28 17:12:13	1	1
021117026	Selfi Muji Lestari	2019-06-11 07:33:57	1	0
021117026	Selfi Muji Lestari	2019-06-14 07:50:04	1	0
021117026	Selfi Muji Lestari	2019-06-14 17:07:23	1	1
021117026	Selfi Muji Lestari	2019-06-19 07:54:12	1	0
021117026	Selfi Muji Lestari	2019-06-19 17:06:58	1	1
021117026	Selfi Muji Lestari	2019-06-20 08:06:52	1	0
021117026	Selfi Muji Lestari	2019-06-20 17:10:41	1	1
021117026	Selfi Muji Lestari	2019-06-21 08:02:57	1	0
021117026	Selfi Muji Lestari	2019-06-21 17:10:00	1	1
021117026	Selfi Muji Lestari	2019-06-24 07:58:46	1	0
021117026	Selfi Muji Lestari	2019-06-24 17:07:55	1	1
021117026	Selfi Muji Lestari	2019-06-25 08:03:09	1	0
021117026	Selfi Muji Lestari	2019-06-25 17:05:54	1	1
021117026	Selfi Muji Lestari	2019-06-28 08:11:21	1	0
021117026	Selfi Muji Lestari	2019-06-28 17:14:14	1	1
020416057	Kanita Nada Hasya	2019-06-10 07:57:53	1	0
020416057	Kanita Nada Hasya	2019-06-10 17:16:44	1	1
020416057	Kanita Nada Hasya	2019-06-12 08:12:15	1	0
020416057	Kanita Nada Hasya	2019-06-12 17:17:13	1	1
020416057	Kanita Nada Hasya	2019-06-13 08:16:48	1	0
020416057	Kanita Nada Hasya	2019-06-13 17:12:06	1	1
020416057	Kanita Nada Hasya	2019-06-14 08:18:39	1	0
020416057	Kanita Nada Hasya	2019-06-14 17:14:46	1	1
020416057	Kanita Nada Hasya	2019-06-17 08:15:37	1	0
020416057	Kanita Nada Hasya	2019-06-17 17:17:11	1	1
020416057	Kanita Nada Hasya	2019-06-18 08:28:57	1	0
